# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:K9USF9	uniprotkb:Q1HVD3	intact:EBI-9645143|uniprotkb:K9USF9	intact:EBI-9644838|uniprotkb:Q1HVD3	psi-mi:k9usf9_ebvg(display_short)|uniprotkb:BSLF2(gene name synonym)|uniprotkb:BMLF1(gene name)	psi-mi:btrf1_ebva8(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:82830(ebva8)|taxid:82830("Epstein-Barr virus (strain AG876) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646306|imex:IM-22949-683	intact-miscore:0.4
uniprotkb:P0C717	uniprotkb:K9US93	uniprotkb:Q777F1|intact:EBI-9644994|uniprotkb:P0C717	uniprotkb:K9US93|intact:EBI-9644874	psi-mi:blrf2_ebva8(display_short)|psi-mi:Tegument protein BLRF2(display_long)|uniprotkb:BLRF2(orf name)	psi-mi:k9us93_ebvg(display_short)|uniprotkb:BALF2(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:82830(ebva8)|taxid:82830("Epstein-Barr virus (strain AG876) (HHV-4)")	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646196|imex:IM-22949-673	intact-miscore:0.4
uniprotkb:K9USF9	uniprotkb:P0C717	intact:EBI-9645143|uniprotkb:K9USF9	uniprotkb:Q777F1|intact:EBI-9644994|uniprotkb:P0C717	psi-mi:k9usf9_ebvg(display_short)|uniprotkb:BSLF2(gene name synonym)|uniprotkb:BMLF1(gene name)	psi-mi:blrf2_ebva8(display_short)|psi-mi:Tegument protein BLRF2(display_long)|uniprotkb:BLRF2(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:82830(ebva8)|taxid:82830("Epstein-Barr virus (strain AG876) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646229|imex:IM-22949-676	intact-miscore:0.4
uniprotkb:P0C717	uniprotkb:K9USF9	uniprotkb:Q777F1|intact:EBI-9644994|uniprotkb:P0C717	intact:EBI-9645143|uniprotkb:K9USF9	psi-mi:blrf2_ebva8(display_short)|psi-mi:Tegument protein BLRF2(display_long)|uniprotkb:BLRF2(orf name)	psi-mi:k9usf9_ebvg(display_short)|uniprotkb:BSLF2(gene name synonym)|uniprotkb:BMLF1(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:82830(ebva8)|taxid:82830("Epstein-Barr virus (strain AG876) (HHV-4)")	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646240|imex:IM-22949-677	intact-miscore:0.4
uniprotkb:Q66542	uniprotkb:Q3KST5	uniprotkb:Q66542|intact:EBI-2621061	uniprotkb:Q3KST5|intact:EBI-2621066	psi-mi:q66542_ebvg(display_short)|uniprotkb:BNRF1(gene name)|IntAct:BNRF1(author assigned name)	psi-mi:blrf2_ebvg(display_short)|psi-mi:Tegument protein BLRF2(display_long)|uniprotkb:BLRF2(orf name)|IntAct:BLRF2(author assigned name)	psi-mi:"MI:0096"(pull down)	Calderwood MA. et al.(2007)	intact:EBI-2620953|mint:MINT-6769080|pubmed:17446270|imex:IM-20435	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2621748|imex:IM-20435-50	intact-miscore:0.51
uniprotkb:Q3KSS7	uniprotkb:K9USF9	uniprotkb:Q3KSS7|intact:EBI-9645630	intact:EBI-9645143|uniprotkb:K9USF9	psi-mi:brlf1_ebvg(display_short)|psi-mi:Replication and transcription activator(display_long)|uniprotkb:Immediate-early protein Rta(gene name synonym)|uniprotkb:BRLF1(orf name)|uniprotkb:Protein R(gene name synonym)	psi-mi:k9usf9_ebvg(display_short)|uniprotkb:BSLF2(gene name synonym)|uniprotkb:BMLF1(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646218|imex:IM-22949-675	intact-miscore:0.4
uniprotkb:P03219	uniprotkb:Q1HVD3	uniprotkb:Q777C9|intact:EBI-9644804|uniprotkb:P03219	intact:EBI-9644838|uniprotkb:Q1HVD3	psi-mi:trm3_ebvb9(display_short)|psi-mi:Tripartite terminase subunit 3(display_long)|uniprotkb:Terminase large subunit(gene name synonym)|uniprotkb:BGRF1/BDRF1(orf name)|uniprotkb:TRM3(gene name)	psi-mi:btrf1_ebva8(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:82830(ebva8)|taxid:82830("Epstein-Barr virus (strain AG876) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646273|imex:IM-22949-680	intact-miscore:0.51
uniprotkb:A0A0C7TRZ7	uniprotkb:P0CK53	uniprotkb:A0A0C7TRZ7|intact:EBI-2621017|uniprotkb:Q1HVH1	uniprotkb:P0CK53|intact:EBI-2621010|uniprotkb:Q777C8|uniprotkb:P03221	psi-mi:a0a0c7trz7_ebvg(display_short)|uniprotkb:BSLF1(gene name)|IntAct:BSLF1(author assigned name)	psi-mi:cep2_ebvb9(display_short)|psi-mi:Cytoplasmic envelopment protein 2(display_long)|uniprotkb:BGLF2(orf name)|uniprotkb:Tegument protein BGLF2(gene name synonym)|IntAct:BGLF2(author assigned name)	psi-mi:"MI:0096"(pull down)	Calderwood MA. et al.(2007)	intact:EBI-2620953|mint:MINT-6769080|pubmed:17446270|imex:IM-20435	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2621677|imex:IM-20435-48	intact-miscore:0.51
uniprotkb:Q3KSQ2	uniprotkb:P0C731	intact:EBI-2621028|uniprotkb:Q3KSQ2	uniprotkb:P0C731|intact:EBI-2621032	psi-mi:kith_ebvg(display_short)|psi-mi:Thymidine kinase(display_long)|uniprotkb:BXLF1(orf name)|uniprotkb:TK(gene name)|IntAct:BXLF1(author assigned name)	psi-mi:kr2_ebvg(display_short)|psi-mi:Serine/threonine-protein kinase BGLF4(display_long)|uniprotkb:BGLF4(orf name)|IntAct:BGLF4(author assigned name)	psi-mi:"MI:0096"(pull down)	Calderwood MA. et al.(2007)	intact:EBI-2620953|mint:MINT-6769080|pubmed:17446270|imex:IM-20435	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2621707|imex:IM-20435-49	intact-miscore:0.51
uniprotkb:Q1HVD3	uniprotkb:P0CAP6	intact:EBI-9644838|uniprotkb:Q1HVD3	uniprotkb:Q777G0|uniprotkb:P03175|intact:EBI-9645081|uniprotkb:P0CAP6	psi-mi:btrf1_ebva8(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:rir2_ebvb9(display_short)|psi-mi:Ribonucleoside-diphosphate reductase small subunit(display_long)|uniprotkb:Ribonucleotide reductase small subunit(gene name synonym)|uniprotkb:BARF1(orf name)|uniprotkb:RIR2(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:82830(ebva8)|taxid:82830("Epstein-Barr virus (strain AG876) (HHV-4)")	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646251|imex:IM-22949-678	intact-miscore:0.4
uniprotkb:Q3KSR6	uniprotkb:P0CK55	uniprotkb:Q3KSR6|intact:EBI-9645091	uniprotkb:P03221|uniprotkb:Q777C8|intact:EBI-9644810|uniprotkb:P0CK55	psi-mi:q3ksr6_ebvg(display_short)|psi-mi:Cytoplasmic envelopment protein 3(display_long)|uniprotkb:BBLF1(gene name)|uniprotkb:HHV4_BBLF1(orf name)	psi-mi:cep2_ebvg(display_short)|psi-mi:Cytoplasmic envelopment protein 2(display_long)|uniprotkb:Tegument protein BGLF2(gene name synonym)|uniprotkb:BGLF2(orf name)	psi-mi:"MI:0729"(luminescence based mammalian interactome mapping)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646791|imex:IM-22949-725	intact-miscore:0.51
uniprotkb:P03209	uniprotkb:Q3KSP5	uniprotkb:Q777E4|intact:EBI-2621080|uniprotkb:P03209	uniprotkb:Q3KSP5|intact:EBI-2621084	psi-mi:brlf1_ebvb9(display_short)|psi-mi:Replication and transcription activator(display_long)|uniprotkb:Immediate-early protein Rta(gene name synonym)|uniprotkb:Protein R(gene name synonym)|uniprotkb:BRLF1(orf name)|IntAct:Rta(author assigned name)	psi-mi:lf2_ebvg(display_short)|psi-mi:Protein LF2(display_long)|uniprotkb:LF2(gene name)|IntAct:LF2(author assigned name)	psi-mi:"MI:0096"(pull down)	Calderwood MA. et al.(2007)	intact:EBI-2620953|mint:MINT-6769080|pubmed:17446270|imex:IM-20435	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:10376(ebvg)|taxid:10376("Epstein-Barr virus (strain B95-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2621777|imex:IM-20435-52	intact-miscore:0.51
uniprotkb:P03193	uniprotkb:P0CAP6	uniprotkb:P03193|intact:EBI-2623150|uniprotkb:Q777F5|intact:EBI-9646141	uniprotkb:Q777G0|uniprotkb:P03175|intact:EBI-9645081|uniprotkb:P0CAP6	psi-mi:prim_ebvb9(display_short)|psi-mi:DNA primase(display_long)|uniprotkb:BSLF1(orf name)	psi-mi:rir2_ebvb9(display_short)|psi-mi:Ribonucleoside-diphosphate reductase small subunit(display_long)|uniprotkb:Ribonucleotide reductase small subunit(gene name synonym)|uniprotkb:BARF1(orf name)|uniprotkb:RIR2(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646152|imex:IM-22949-669	intact-miscore:0.4
uniprotkb:P0C717	uniprotkb:P0CAP6	uniprotkb:Q777F1|intact:EBI-9644994|uniprotkb:P0C717	uniprotkb:Q777G0|uniprotkb:P03175|intact:EBI-9645081|uniprotkb:P0CAP6	psi-mi:blrf2_ebva8(display_short)|psi-mi:Tegument protein BLRF2(display_long)|uniprotkb:BLRF2(orf name)	psi-mi:rir2_ebvb9(display_short)|psi-mi:Ribonucleoside-diphosphate reductase small subunit(display_long)|uniprotkb:Ribonucleotide reductase small subunit(gene name synonym)|uniprotkb:BARF1(orf name)|uniprotkb:RIR2(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:82830(ebva8)|taxid:82830("Epstein-Barr virus (strain AG876) (HHV-4)")	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646262|imex:IM-22949-679	intact-miscore:0.4
uniprotkb:P13288	uniprotkb:P03195	uniprotkb:Q777D1|intact:EBI-1630636|uniprotkb:P13288	uniprotkb:P03195|intact:EBI-9646125|uniprotkb:Q777F3	psi-mi:kr2_ebvb9(display_short)|psi-mi:Serine/threonine-protein kinase BGLF4(display_long)|uniprotkb:BGLF4(orf name)	psi-mi:dut_ebvb9(display_short)|psi-mi:Deoxyuridine 5'-triphosphate nucleotidohydrolase(display_long)|uniprotkb:DUT(gene name)|uniprotkb:BLLF3(orf name)|uniprotkb:dUTP pyrophosphatase(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9646376|imex:IM-22949-689	intact-miscore:0.4
uniprotkb:P03206	uniprotkb:Q53ET0	uniprotkb:Q69127|uniprotkb:Q777E5|intact:EBI-2621186|uniprotkb:P03206	uniprotkb:Q7Z3X7|uniprotkb:Q6UUV8|uniprotkb:Q8N332|ensembl:ENSP00000357622.1|intact:EBI-1181987|uniprotkb:Q53ET0	psi-mi:bzlf1_ebvb9(display_short)|psi-mi:Lytic switch protein BZLF1(display_long)|uniprotkb:BZLF1(orf name)|uniprotkb:bZIP transcription factor ZEBRA(gene name synonym)|uniprotkb:Zta(gene name synonym)|uniprotkb:Trans-activator protein BZLF1(gene name synonym)|uniprotkb:Protein Z(gene name synonym)	psi-mi:crtc2_human(display_short)|psi-mi:CREB-regulated transcription coactivator 2(display_long)|uniprotkb:CRTC2(gene name)|uniprotkb:Transducer of regulated cAMP response element-binding protein 2(gene name synonym)|uniprotkb:TORC2(gene name synonym)	psi-mi:"MI:0663"(confocal microscopy)	Murata T. et al.(2009)	intact:EBI-9348361|pubmed:19164291|imex:IM-22338	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0486"(UniProt)	intact:EBI-9348875|imex:IM-22338-5	intact-miscore:0.56
uniprotkb:Q53ET0	uniprotkb:P03206	uniprotkb:Q7Z3X7|uniprotkb:Q6UUV8|uniprotkb:Q8N332|ensembl:ENSP00000357622.1|intact:EBI-1181987|uniprotkb:Q53ET0	uniprotkb:Q69127|uniprotkb:Q777E5|intact:EBI-2621186|uniprotkb:P03206	psi-mi:crtc2_human(display_short)|psi-mi:CREB-regulated transcription coactivator 2(display_long)|uniprotkb:CRTC2(gene name)|uniprotkb:Transducer of regulated cAMP response element-binding protein 2(gene name synonym)|uniprotkb:TORC2(gene name synonym)	psi-mi:bzlf1_ebvb9(display_short)|psi-mi:Lytic switch protein BZLF1(display_long)|uniprotkb:BZLF1(orf name)|uniprotkb:bZIP transcription factor ZEBRA(gene name synonym)|uniprotkb:Zta(gene name synonym)|uniprotkb:Trans-activator protein BZLF1(gene name synonym)|uniprotkb:Protein Z(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Murata T. et al.(2009)	intact:EBI-9348361|pubmed:19164291|imex:IM-22338	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-9348501|imex:IM-22338-2	intact-miscore:0.56
uniprotkb:Q6UUV7	uniprotkb:P03206	ensembl:ENSP00000268184.6|ensembl:ENSP00000510507.1|uniprotkb:Q9H6U2|uniprotkb:Q6DK61|uniprotkb:Q6DK62|uniprotkb:Q8NF38|intact:EBI-3453588|uniprotkb:Q6UUV7	uniprotkb:Q69127|uniprotkb:Q777E5|intact:EBI-2621186|uniprotkb:P03206	psi-mi:crtc3_human(display_short)|psi-mi:CREB-regulated transcription coactivator 3(display_long)|uniprotkb:CRTC3(gene name)|uniprotkb:Transducer of regulated cAMP response element-binding protein 3(gene name synonym)|uniprotkb:TORC3(gene name synonym)	psi-mi:bzlf1_ebvb9(display_short)|psi-mi:Lytic switch protein BZLF1(display_long)|uniprotkb:BZLF1(orf name)|uniprotkb:bZIP transcription factor ZEBRA(gene name synonym)|uniprotkb:Zta(gene name synonym)|uniprotkb:Trans-activator protein BZLF1(gene name synonym)|uniprotkb:Protein Z(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Murata T. et al.(2009)	intact:EBI-9348361|pubmed:19164291|imex:IM-22338	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-9348525|imex:IM-22338-3	intact-miscore:0.4
uniprotkb:P03206	uniprotkb:Q53ET0	uniprotkb:Q69127|uniprotkb:Q777E5|intact:EBI-2621186|uniprotkb:P03206	uniprotkb:Q7Z3X7|uniprotkb:Q6UUV8|uniprotkb:Q8N332|ensembl:ENSP00000357622.1|intact:EBI-1181987|uniprotkb:Q53ET0	psi-mi:bzlf1_ebvb9(display_short)|psi-mi:Lytic switch protein BZLF1(display_long)|uniprotkb:BZLF1(orf name)|uniprotkb:bZIP transcription factor ZEBRA(gene name synonym)|uniprotkb:Zta(gene name synonym)|uniprotkb:Trans-activator protein BZLF1(gene name synonym)|uniprotkb:Protein Z(gene name synonym)	psi-mi:crtc2_human(display_short)|psi-mi:CREB-regulated transcription coactivator 2(display_long)|uniprotkb:CRTC2(gene name)|uniprotkb:Transducer of regulated cAMP response element-binding protein 2(gene name synonym)|uniprotkb:TORC2(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Murata T. et al.(2009)	intact:EBI-9348361|pubmed:19164291|imex:IM-22338	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-9348861|imex:IM-22338-4	intact-miscore:0.56
uniprotkb:Q6UUV9	uniprotkb:P03206	uniprotkb:A6NMG5|uniprotkb:O75114|uniprotkb:Q6Y3A3|uniprotkb:Q7LDZ2|uniprotkb:Q8IUL3|uniprotkb:Q8IZ34|uniprotkb:Q8IZL1|uniprotkb:Q8N6W3|uniprotkb:Q96AI8|uniprotkb:Q9H801|ensembl:ENSP00000323332.7|intact:EBI-1644259|uniprotkb:Q6UUV9	uniprotkb:Q69127|uniprotkb:Q777E5|intact:EBI-2621186|uniprotkb:P03206	psi-mi:crtc1_human(display_short)|psi-mi:CREB-regulated transcription coactivator 1(display_long)|uniprotkb:CRTC1(gene name)|uniprotkb:Mucoepidermoid carcinoma translocated protein 1(gene name synonym)|uniprotkb:Transducer of regulated cAMP response element-binding protein 1(gene name synonym)|uniprotkb:WAMTP1(gene name synonym)|uniprotkb:TORC1(gene name synonym)|uniprotkb:MECT1(gene name synonym)|uniprotkb:KIAA0616(gene name synonym)	psi-mi:bzlf1_ebvb9(display_short)|psi-mi:Lytic switch protein BZLF1(display_long)|uniprotkb:BZLF1(orf name)|uniprotkb:bZIP transcription factor ZEBRA(gene name synonym)|uniprotkb:Zta(gene name synonym)|uniprotkb:Trans-activator protein BZLF1(gene name synonym)|uniprotkb:Protein Z(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Murata T. et al.(2009)	intact:EBI-9348361|pubmed:19164291|imex:IM-22338	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-9348404|imex:IM-22338-1	intact-miscore:0.4
uniprotkb:P03179	uniprotkb:Q9UER7	uniprotkb:Q777H3|intact:EBI-9349301|uniprotkb:P03179	uniprotkb:O14747|uniprotkb:O15141|uniprotkb:O15208|uniprotkb:Q9BWI3|uniprotkb:B4E1I3|uniprotkb:F5H082|uniprotkb:Q5STK9|uniprotkb:F5ANJ6|uniprotkb:F5ANJ7|ensembl:ENSP00000266000.6|ensembl:ENSP00000363668.5|ensembl:ENSP00000372539.4|ensembl:ENSP00000372681.4|ensembl:ENSP00000382014.3|ensembl:ENSP00000382281.3|ensembl:ENSP00000394108.2|ensembl:ENSP00000404376.2|ensembl:ENSP00000404623.1|ensembl:ENSP00000410772.2|intact:EBI-77321|uniprotkb:Q9UER7	psi-mi:mtp_ebvb9(display_short)|psi-mi:Major tegument protein(display_long)|uniprotkb:Protein p140(gene name synonym)|uniprotkb:BNRF1(orf name)	psi-mi:daxx_human(display_short)|psi-mi:Death domain-associated protein 6(display_long)|uniprotkb:DAXX(gene name)|uniprotkb:ETS1-associated protein 1(gene name synonym)|uniprotkb:Fas death domain-associated protein(gene name synonym)|uniprotkb:Daxx(gene name synonym)|uniprotkb:DAP6(gene name synonym)|uniprotkb:BING2(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Tsai K. et al.(2011)	intact:EBI-9349265|pubmed:22102817|imex:IM-23785	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-9349317|imex:IM-23785-1	intact-miscore:0.69
uniprotkb:P03179	uniprotkb:Q9UER7	uniprotkb:Q777H3|intact:EBI-9349301|uniprotkb:P03179	uniprotkb:O14747|uniprotkb:O15141|uniprotkb:O15208|uniprotkb:Q9BWI3|uniprotkb:B4E1I3|uniprotkb:F5H082|uniprotkb:Q5STK9|uniprotkb:F5ANJ6|uniprotkb:F5ANJ7|ensembl:ENSP00000266000.6|ensembl:ENSP00000363668.5|ensembl:ENSP00000372539.4|ensembl:ENSP00000372681.4|ensembl:ENSP00000382014.3|ensembl:ENSP00000382281.3|ensembl:ENSP00000394108.2|ensembl:ENSP00000404376.2|ensembl:ENSP00000404623.1|ensembl:ENSP00000410772.2|intact:EBI-77321|uniprotkb:Q9UER7	psi-mi:mtp_ebvb9(display_short)|psi-mi:Major tegument protein(display_long)|uniprotkb:Protein p140(gene name synonym)|uniprotkb:BNRF1(orf name)	psi-mi:daxx_human(display_short)|psi-mi:Death domain-associated protein 6(display_long)|uniprotkb:DAXX(gene name)|uniprotkb:ETS1-associated protein 1(gene name synonym)|uniprotkb:Fas death domain-associated protein(gene name synonym)|uniprotkb:Daxx(gene name synonym)|uniprotkb:DAP6(gene name synonym)|uniprotkb:BING2(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Tsai K. et al.(2011)	intact:EBI-9349265|pubmed:22102817|imex:IM-23785	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-9349332|imex:IM-23785-2	intact-miscore:0.69
uniprotkb:Q9UER7	uniprotkb:P03179	uniprotkb:O14747|uniprotkb:O15141|uniprotkb:O15208|uniprotkb:Q9BWI3|uniprotkb:B4E1I3|uniprotkb:F5H082|uniprotkb:Q5STK9|uniprotkb:F5ANJ6|uniprotkb:F5ANJ7|ensembl:ENSP00000266000.6|ensembl:ENSP00000363668.5|ensembl:ENSP00000372539.4|ensembl:ENSP00000372681.4|ensembl:ENSP00000382014.3|ensembl:ENSP00000382281.3|ensembl:ENSP00000394108.2|ensembl:ENSP00000404376.2|ensembl:ENSP00000404623.1|ensembl:ENSP00000410772.2|intact:EBI-77321|uniprotkb:Q9UER7	uniprotkb:Q777H3|intact:EBI-9349301|uniprotkb:P03179	psi-mi:daxx_human(display_short)|psi-mi:Death domain-associated protein 6(display_long)|uniprotkb:DAXX(gene name)|uniprotkb:ETS1-associated protein 1(gene name synonym)|uniprotkb:Fas death domain-associated protein(gene name synonym)|uniprotkb:Daxx(gene name synonym)|uniprotkb:DAP6(gene name synonym)|uniprotkb:BING2(gene name synonym)	psi-mi:mtp_ebvb9(display_short)|psi-mi:Major tegument protein(display_long)|uniprotkb:Protein p140(gene name synonym)|uniprotkb:BNRF1(orf name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Tsai K. et al.(2011)	intact:EBI-9349265|pubmed:22102817|imex:IM-23785	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-9349347|imex:IM-23785-3	intact-miscore:0.69
