# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P88920	uniprotkb:O40944	intact:MINT-2824630|intact:EBI-7922255|uniprotkb:P88920	intact:MINT-2824562|uniprotkb:Q2HR60|intact:EBI-7922129|uniprotkb:O40944	psi-mi:p88920_hhv8(display_short)	psi-mi:o40944_hhv8(display_short)|uniprotkb:HHV8GK18_gp73(orf name)|uniprotkb:ORF67A(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Uetz P. et al.(2006)	intact:EBI-7921820|doi:10.1126/science.1116804|mint:MINT-2824375|mint:MINT-5218089|pubmed:16339411	taxid:435895(humhe-2)|taxid:435895(Human herpesvirus 8 type M)	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-7930602|mint:MINT-2825619	intact-miscore:0.4
uniprotkb:P88954	uniprotkb:O40944	uniprotkb:P88954|intact:EBI-7923439|intact:MINT-2825227	intact:MINT-2824562|uniprotkb:Q2HR60|intact:EBI-7922129|uniprotkb:O40944	psi-mi:p88954_hhv8(display_short)	psi-mi:o40944_hhv8(display_short)|uniprotkb:HHV8GK18_gp73(orf name)|uniprotkb:ORF67A(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Uetz P. et al.(2006)	intact:EBI-7921820|doi:10.1126/science.1116804|mint:MINT-2824375|mint:MINT-5218089|pubmed:16339411	taxid:435895(humhe-2)|taxid:435895(Human herpesvirus 8 type M)	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-7931949|mint:MINT-2826115	intact-miscore:0.51
uniprotkb:O40944	uniprotkb:P88959	intact:MINT-2824562|uniprotkb:Q2HR60|intact:EBI-7922129|uniprotkb:O40944	uniprotkb:P88959|intact:EBI-7931973|intact:MINT-2826129	psi-mi:o40944_hhv8(display_short)|uniprotkb:HHV8GK18_gp73(orf name)|uniprotkb:ORF67A(gene name)	psi-mi:p88959_hhv8(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Uetz P. et al.(2006)	intact:EBI-7921820|doi:10.1126/science.1116804|mint:MINT-2824375|mint:MINT-5218089|pubmed:16339411	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:435895(humhe-2)|taxid:435895(Human herpesvirus 8 type M)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-7932010|mint:MINT-2826146	intact-miscore:0.4
uniprotkb:O40944	uniprotkb:P88951	intact:MINT-2824562|uniprotkb:Q2HR60|intact:EBI-7922129|uniprotkb:O40944	intact:MINT-2825022|intact:EBI-7923148|uniprotkb:P88951	psi-mi:o40944_hhv8(display_short)|uniprotkb:HHV8GK18_gp73(orf name)|uniprotkb:ORF67A(gene name)	psi-mi:p88951_hhv8(display_short)|psi-mi:ribonucleoside-diphosphate reductase(display_long)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Uetz P. et al.(2006)	intact:EBI-7921820|doi:10.1126/science.1116804|mint:MINT-2824375|mint:MINT-5218089|pubmed:16339411	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:435895(humhe-2)|taxid:435895(Human herpesvirus 8 type M)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-7931772|mint:MINT-2826017	intact-miscore:0.51
uniprotkb:P88964	uniprotkb:O92608	uniprotkb:P88964|intact:EBI-7923542|intact:MINT-2825286	uniprotkb:O92608|intact:EBI-7922461|intact:MINT-2824732|uniprotkb:Q2HR84	psi-mi:p88964_hhv8(display_short)	psi-mi:o92608_hhv8(display_short)|uniprotkb:KIE-1(gene name)|uniprotkb:HHV8GK18_gp52(orf name)|uniprotkb:ORF50(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Uetz P. et al.(2006)	intact:EBI-7921820|doi:10.1126/science.1116804|mint:MINT-2824375|mint:MINT-5218089|pubmed:16339411	taxid:435895(humhe-2)|taxid:435895(Human herpesvirus 8 type M)	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-7932153|mint:MINT-2826188	intact-miscore:0.51
uniprotkb:O40929	uniprotkb:Q77UV9	intact:EBI-2649278|uniprotkb:Q2HR99|intact:EBI-2608695|uniprotkb:O40929	uniprotkb:Q2HR88|intact:EBI-2608731|uniprotkb:Q77UV9	psi-mi:o40929_hhv8(display_short)|uniprotkb:ORF33(gene name)	psi-mi:q77uv9_hhv8(display_short)|uniprotkb:ORF45(gene name synonym)|uniprotkb:HHV8GK18_gp51(orf name)|uniprotkb:KIE-2(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2608982|imex:IM-12215-71	intact-miscore:0.51
uniprotkb:Q77UV9	uniprotkb:Q76RF5	uniprotkb:Q2HR88|intact:EBI-2608731|uniprotkb:Q77UV9	uniprotkb:Q2HR65|intact:EBI-2649456|intact:EBI-2608777|uniprotkb:Q76RF5	psi-mi:q77uv9_hhv8(display_short)|uniprotkb:ORF45(gene name synonym)|uniprotkb:HHV8GK18_gp51(orf name)|uniprotkb:KIE-2(gene name)	psi-mi:q76rf5_hhv8(display_short)|uniprotkb:ORF63(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2608986|imex:IM-12215-72	intact-miscore:0.51
uniprotkb:Q77UV9	uniprotkb:Q76RF5	uniprotkb:Q2HR88|intact:EBI-2608731|uniprotkb:Q77UV9	uniprotkb:Q2HR65|intact:EBI-2649456|intact:EBI-2608777|uniprotkb:Q76RF5	psi-mi:q77uv9_hhv8(display_short)|uniprotkb:ORF45(gene name synonym)|uniprotkb:HHV8GK18_gp51(orf name)|uniprotkb:KIE-2(gene name)	psi-mi:q76rf5_hhv8(display_short)|uniprotkb:ORF63(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2609026|imex:IM-12215-82	intact-miscore:0.51
uniprotkb:Q76RF6	uniprotkb:Q98143	uniprotkb:Q2HR66|intact:EBI-2608615|uniprotkb:Q76RF6	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	psi-mi:q76rf6_hhv8(display_short)|uniprotkb:HHV8GK18_gp69(orf name)|uniprotkb:ORF62(gene name)	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2608940|imex:IM-12215-61	intact-miscore:0.51
uniprotkb:Q98143	uniprotkb:Q76RG4	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	uniprotkb:Q2HR79|intact:EBI-2608592|uniprotkb:Q76RG4	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:q76rg4_hhv8(display_short)|uniprotkb:HHV8GK18_gp57(orf name)|uniprotkb:ORF53(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2608950|imex:IM-12215-63	intact-miscore:0.51
uniprotkb:O40929	uniprotkb:Q76RG4	intact:EBI-2649278|uniprotkb:Q2HR99|intact:EBI-2608695|uniprotkb:O40929	uniprotkb:Q2HR79|intact:EBI-2608592|uniprotkb:Q76RG4	psi-mi:o40929_hhv8(display_short)|uniprotkb:ORF33(gene name)	psi-mi:q76rg4_hhv8(display_short)|uniprotkb:HHV8GK18_gp57(orf name)|uniprotkb:ORF53(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2608966|imex:IM-12215-67	intact-miscore:0.51
uniprotkb:Q98143	uniprotkb:Q77UV9	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	uniprotkb:Q2HR88|intact:EBI-2608731|uniprotkb:Q77UV9	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:q77uv9_hhv8(display_short)|uniprotkb:ORF45(gene name synonym)|uniprotkb:HHV8GK18_gp51(orf name)|uniprotkb:KIE-2(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2608978|imex:IM-12215-70	intact-miscore:0.51
uniprotkb:Q77UV9	uniprotkb:Q2HR80	uniprotkb:Q2HR88|intact:EBI-2608731|uniprotkb:Q77UV9	uniprotkb:D0UZR5|intact:EBI-2608813|intact:EBI-2608700|uniprotkb:Q2HR80	psi-mi:q77uv9_hhv8(display_short)|uniprotkb:ORF45(gene name synonym)|uniprotkb:HHV8GK18_gp51(orf name)|uniprotkb:KIE-2(gene name)	psi-mi:orf52_hhv8p(display_short)|psi-mi:Tegument protein ORF52(display_long)|uniprotkb:Kaposi's sarcoma-associated herpesvirus inhibitor of cGAS(gene name synonym)|uniprotkb:ORF52(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:868565(hhv8p)|taxid:868565(Human herpesvirus 8)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2609010|imex:IM-12215-78	intact-miscore:0.51
uniprotkb:Q76RF5	uniprotkb:Q76RG4	uniprotkb:Q2HR65|intact:EBI-2649456|intact:EBI-2608777|uniprotkb:Q76RF5	uniprotkb:Q2HR79|intact:EBI-2608592|uniprotkb:Q76RG4	psi-mi:q76rf5_hhv8(display_short)|uniprotkb:ORF63(gene name)	psi-mi:q76rg4_hhv8(display_short)|uniprotkb:HHV8GK18_gp57(orf name)|uniprotkb:ORF53(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2609038|imex:IM-12215-85	intact-miscore:0.51
uniprotkb:D0UZN7	uniprotkb:Q98143	uniprotkb:D0UZN7|intact:EBI-2649308	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	psi-mi:d0uzn7_hhv8(display_short)|uniprotkb:ORF25(gene name)|uniprotkb:HHV8GK18_gp29(orf name)	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2608648|imex:IM-12215-7	intact-miscore:0.4
uniprotkb:Q80PP8	uniprotkb:D0UZT1	uniprotkb:Q80PP8|intact:EBI-2644281	intact:EBI-2649381|uniprotkb:D0UZT1	psi-mi:q80pp8_hhv8(display_short)|uniprotkb:ORF26(gene name)	psi-mi:d0uzt1_hhv8(display_short)|uniprotkb:HHV8GK18_gp72(orf name)|uniprotkb:ORF64(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2649395|imex:IM-12215-113	intact-miscore:0.4
uniprotkb:Q98143	uniprotkb:D0UZT1	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	intact:EBI-2649381|uniprotkb:D0UZT1	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:d0uzt1_hhv8(display_short)|uniprotkb:HHV8GK18_gp72(orf name)|uniprotkb:ORF64(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2649434|imex:IM-12215-116	intact-miscore:0.4
uniprotkb:D0UZT1	uniprotkb:Q76RF5	intact:EBI-2649381|uniprotkb:D0UZT1	uniprotkb:Q2HR65|intact:EBI-2649456|intact:EBI-2608777|uniprotkb:Q76RF5	psi-mi:d0uzt1_hhv8(display_short)|uniprotkb:HHV8GK18_gp72(orf name)|uniprotkb:ORF64(gene name)	psi-mi:q76rf5_hhv8(display_short)|uniprotkb:ORF63(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2649464|imex:IM-12215-119	intact-miscore:0.4
uniprotkb:D0UZU4	uniprotkb:Q98143	intact:EBI-2608638|uniprotkb:D0UZU4	intact:EBI-2644289|uniprotkb:Q2HRB1|intact:EBI-2608563|uniprotkb:Q98143	psi-mi:d0uzu4_hhv8(display_short)|uniprotkb:HHV8GK18_gp86(orf name)|uniprotkb:ORF75(gene name)	psi-mi:q98143_hhv8(display_short)|uniprotkb:ORF21(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2608936|imex:IM-12215-60	intact-miscore:0.4
uniprotkb:D0UZU4	uniprotkb:Q2HR80	intact:EBI-2608638|uniprotkb:D0UZU4	uniprotkb:D0UZR5|intact:EBI-2608813|intact:EBI-2608700|uniprotkb:Q2HR80	psi-mi:d0uzu4_hhv8(display_short)|uniprotkb:HHV8GK18_gp86(orf name)|uniprotkb:ORF75(gene name)	psi-mi:orf52_hhv8p(display_short)|psi-mi:Tegument protein ORF52(display_long)|uniprotkb:Kaposi's sarcoma-associated herpesvirus inhibitor of cGAS(gene name synonym)|uniprotkb:ORF52(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:868565(hhv8p)|taxid:868565(Human herpesvirus 8)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2609014|imex:IM-12215-79	intact-miscore:0.51
uniprotkb:Q2HR80	uniprotkb:O40931	uniprotkb:D0UZR5|intact:EBI-2608813|intact:EBI-2608700|uniprotkb:Q2HR80	uniprotkb:Q2HR93|intact:EBI-2608673|uniprotkb:O40931	psi-mi:orf52_hhv8p(display_short)|psi-mi:Tegument protein ORF52(display_long)|uniprotkb:Kaposi's sarcoma-associated herpesvirus inhibitor of cGAS(gene name synonym)|uniprotkb:ORF52(gene name)	psi-mi:o40931_hhv8(display_short)|uniprotkb:HHV8GK18_gp43(orf name)|uniprotkb:ORF39(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:868565(hhv8p)|taxid:868565(Human herpesvirus 8)	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2609018|imex:IM-12215-80	intact-miscore:0.51
uniprotkb:Q76RG4	uniprotkb:Q2HR80	uniprotkb:Q2HR79|intact:EBI-2608592|uniprotkb:Q76RG4	uniprotkb:D0UZR5|intact:EBI-2608813|intact:EBI-2608700|uniprotkb:Q2HR80	psi-mi:q76rg4_hhv8(display_short)|uniprotkb:HHV8GK18_gp57(orf name)|uniprotkb:ORF53(gene name)	psi-mi:orf52_hhv8p(display_short)|psi-mi:Tegument protein ORF52(display_long)|uniprotkb:Kaposi's sarcoma-associated herpesvirus inhibitor of cGAS(gene name synonym)|uniprotkb:ORF52(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:868565(hhv8p)|taxid:868565(Human herpesvirus 8)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2609022|imex:IM-12215-81	intact-miscore:0.51
uniprotkb:Q76RF5	uniprotkb:Q76RG7	uniprotkb:Q2HR65|intact:EBI-2649456|intact:EBI-2608777|uniprotkb:Q76RF5	uniprotkb:Q2HR86|intact:EBI-2608583|uniprotkb:Q76RG7	psi-mi:q76rf5_hhv8(display_short)|uniprotkb:ORF63(gene name)	psi-mi:q76rg7_hhv8(display_short)|uniprotkb:ORF47(gene name synonym)|uniprotkb:HHV8GK18_gp49(orf name)|uniprotkb:ORF46(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2609034|imex:IM-12215-84	intact-miscore:0.51
uniprotkb:Q77UV9	uniprotkb:Q2HR80	uniprotkb:Q2HR88|intact:EBI-2608731|uniprotkb:Q77UV9	uniprotkb:D0UZR5|intact:EBI-2608813|intact:EBI-2608700|uniprotkb:Q2HR80	psi-mi:q77uv9_hhv8(display_short)|uniprotkb:ORF45(gene name synonym)|uniprotkb:HHV8GK18_gp51(orf name)|uniprotkb:KIE-2(gene name)	psi-mi:orf52_hhv8p(display_short)|psi-mi:Tegument protein ORF52(display_long)|uniprotkb:Kaposi's sarcoma-associated herpesvirus inhibitor of cGAS(gene name synonym)|uniprotkb:ORF52(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:868565(hhv8p)|taxid:868565(Human herpesvirus 8)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2649361|imex:IM-12215-109	intact-miscore:0.51
uniprotkb:Q2HR80	uniprotkb:O40931	uniprotkb:D0UZR5|intact:EBI-2608813|intact:EBI-2608700|uniprotkb:Q2HR80	uniprotkb:Q2HR93|intact:EBI-2608673|uniprotkb:O40931	psi-mi:orf52_hhv8p(display_short)|psi-mi:Tegument protein ORF52(display_long)|uniprotkb:Kaposi's sarcoma-associated herpesvirus inhibitor of cGAS(gene name synonym)|uniprotkb:ORF52(gene name)	psi-mi:o40931_hhv8(display_short)|uniprotkb:HHV8GK18_gp43(orf name)|uniprotkb:ORF39(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:868565(hhv8p)|taxid:868565(Human herpesvirus 8)	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2649369|imex:IM-12215-110	intact-miscore:0.51
uniprotkb:O40910	uniprotkb:O40944	uniprotkb:O40910|intact:EBI-7921938|uniprotkb:P88907|intact:MINT-2824440	intact:MINT-2824562|uniprotkb:Q2HR60|intact:EBI-7922129|uniprotkb:O40944	psi-mi:o40910_hhv8(display_short)|psi-mi:DNA polymerase(display_long)|uniprotkb:pol(gene name)	psi-mi:o40944_hhv8(display_short)|uniprotkb:HHV8GK18_gp73(orf name)|uniprotkb:ORF67A(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Uetz P. et al.(2006)	intact:EBI-7921820|doi:10.1126/science.1116804|mint:MINT-2824375|mint:MINT-5218089|pubmed:16339411	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-7930007|mint:MINT-2825351	intact-miscore:0.4
uniprotkb:Q98138	uniprotkb:Q98146	uniprotkb:Q2HRA5|intact:EBI-2608669|uniprotkb:Q98138	intact:MINT-2825397|uniprotkb:O12573|uniprotkb:P88966|uniprotkb:Q77Q35|intact:EBI-7930093|uniprotkb:Q98146	psi-mi:q98138_hhv8(display_short)|uniprotkb:HHV8GK18_gp31(orf name)|uniprotkb:ORF27(gene name)	psi-mi:vgpcr_hhv8p(display_short)|psi-mi:viral G-protein coupled receptor(display_long)|uniprotkb:Protein ORF74(gene name synonym)|uniprotkb:ORF74(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Uetz P. et al.(2006)	intact:EBI-7921820|doi:10.1126/science.1116804|mint:MINT-2824375|mint:MINT-5218089|pubmed:16339411	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:868565(hhv8p)|taxid:868565(Human herpesvirus 8)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-7930221|mint:MINT-2825465	intact-miscore:0.4
uniprotkb:Q77GV9	uniprotkb:D2XQF2	uniprotkb:Q77GV9|intact:EBI-9646950	uniprotkb:D2XQF2|intact:EBI-9645895|uniprotkb:Q9QR72	psi-mi:q77gv9_hhv8(display_short)|uniprotkb:KIE-4(gene name)	psi-mi:d2xqf2_hhv8(display_short)|psi-mi:Packaging protein UL32(display_long)|uniprotkb:ORF68(gene name)|uniprotkb:HHV8GK18_gp77(orf name)	psi-mi:"MI:0729"(luminescence based mammalian interactome mapping)	Fossum E. et al.(2009)	intact:EBI-9641810|pubmed:19730696|imex:IM-22949	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9647028|imex:IM-22949-745	intact-miscore:0.4
uniprotkb:O40925	uniprotkb:O40942	uniprotkb:O40925|intact:EBI-2608602	intact:EBI-2608626|uniprotkb:O40942	psi-mi:o40925_hhv8(display_short)	psi-mi:o40942_hhv8(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rozen R. et al.(2008)	intact:EBI-2637378|pubmed:18321973|imex:IM-12215	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-2609042|imex:IM-12215-86	intact-miscore:0.51
